RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08
"Newport, OR",588,201.8404908,201.1177347,203.2975426,198.0547608,197.6853779,195.3125,193.3285509,190.7265774,190.589904,183.9983769,184.0812387,182.5513196,184.2572553,180.1375598,182.9414109,180.8982498,180.1310044,177.5985663,178.9236405,176.880946,176.4156399,170.7987427,170.5378973,165.8064525,170.5378973,168.1228619,168.779938,169.1964286,166.6666667,166.25,166.7849676,167.7350427,166.6,166.0671153,165.7390229,164.3486162,163.4502924,162.8821432,165.3979239,166.9038666,168.9189189,169.7674419,169.7674419,168.9343453,166.7081467,167.8470255,169.3881632,168.1692094,169.7425075,167.7432127,169.143666,171.7034407,166.4200083,168.4760972,172.5299842,171.2398374,171.314741,172.4137931,174.3003145,175.5319149,174.5810056,176.0628388,178.4578696,179.7119909,178.5074627,179.8009544,179.4822888,182.3481697,182.5,183.4355828,182.9787234,183.0128762,181.7886179,179.5005203,181.4693594,187.4998162,185.6753365,189.0518097,189.5425504,189.4366197,188.3756646,188.8662828,187.8787879,188.4834922,190.4907704,193.5386442,193.5386442,195.6251465,198.9247312,196.7953985,197.5417032,196.2089947,197.9452055,196.325654,195.5985319,193.6916451,196.2480231,197.5806452,203.435696,207.6572013,205.7477742,203.9571444,202.2058824,206.2706271,208.1199707,205.6619541,206.4564503,209.5236244,211.072011,211.318408,214.4895138,218.878545,217.8571429,220.5581738,219.2829861,217.3084202
"Wapakoneta, OH",589,79.7532656,80.12718023,79.86512524,76.79303279,76.82142482,76.65758787,75.9135201,75.59101655,75.69057781,75.81813688,75.9135201,75.79013906,75.7206298,76.63439223,76.38888889,76.90531178,76.90531178,76.56449553,76.63439223,75.97826087,74.44194264,75,75.11278195,75.02886836,74.55830389,74.62121212,75.83459788,74.63499942,75.83459788,76.50298339,75.06830601,74.65623192,74.64878672,73.63945578,73.59752959,71.6183324,72,71.34353741,69.55804418,69.71022417,71.92460317,70.50819546,72.76867031,72.44274809,74.04741744,74.54890788,75.09398496,74.5988473,74.67809947,76.38888889,78.05921949,78.62178949,77.12210622,76.28135224,76.23591421,76.41921397,74.77987421,73.15098446,71.74221612,71.27575277,73.68766621,74.7110809,76.80244842,77.40019141,78.22708338,77.87539936,76.71764159,77.79647036,77.90697674,78.41020608,78.36015531,78.4069462,79.40152786,79.84025559,80.68614994,81.91405589,86.28457749,87.20978586,87.10801394,86.52729384,83.99120296,85.75803982,86.85773831,88.69542947,88.62876254,89.19727981,88.77777778,87.04453441,86.75239845,87.39389495,86.86578256,88.18561529,88.25974026,87.73290134,88.37856646,91.08781127,87.41666667,88.48873378,89.61290323,92.0623358,93.14692982,89.86742424,90.30605832,90.44117647,89.33086317,92.43150685,90.20833333,92.51916443,92.86626529,90.13537537,92.34972678,95.96774194,96.0955711,96.54366425,95.62126989,95.54511262
"Huntingdon, PA",590,,,124.9,116.4187683,113.5551948,110.7637515,116.2426549,109.5864212,109.5864212,99.35672515,108.4090909,115.3076923,111.7208672,110.7637515,109.8738077,111.7208672,119.4755922,114.1602131,110.4860424,112.5796855,115,121.0186162,120.3299153,120.3299153,119.4542063,120.6280193,117.25,115.9801136,115.9801136,115.4211957,110.5641593,108.1782778,109.5687646,110.9422492,109.8717949,110.5448718,110.8376352,112.2586806,102.4470899,103.1034483,99.28571429,103.1034483,101.2025316,99.14480337,100.2436054,97.65625,97.12041276,97.21141375,98.1214691,92.06898443,93.25726141,93.59916989,97.45814164,98.15396291,96.88440961,97.76705531,96.92671395,94.72509398,92,88.08823529,91.26984127,91.32089836,96.15384615,100.8587049,101.2296882,101.660761,105.2564225,96.66244084,97.27875977,101.2296882,103.4110098,103.4096899,100.9790906,98.33916084,101.4724016,104.3451245,98.40425532,95.87827976,98.80419535,95.13291855,97.88561634,97.59409172,97.56389253,96.03365385,95.90521305,97.28465091,104.2071911,96.67561094,95.58338827,97.66214178,98.26388889,101.2215287,103.2051282,101.2931034,106.1702128,103.6941024,99.90463863,102.9532967,94.56007569,98.41628959,108.7947368,108.0271803,100.4305705,100.0448786,97.72548426,99.14021164,91.40296301,92.3453997,88.44741235,90.46052632,94.51880452,98.11623079,99.47089947,106.8548387,106.8587919,100.2550421
"Bellefontaine, OH",591,85.69058336,85.25179856,85.44513209,86.63294798,86.63294798,86.98412698,87.79268716,87.35431235,88.54166667,86.03735257,85.8778626,82.43609944,81.8707811,82.22553171,81.94444444,83.31263778,84.86017358,84.25205305,84.50066267,86.21566633,86.21566633,86.2244898,84.36445444,84.37265874,84.2519685,84.33467841,83.84690767,86.69238187,84.35844326,86.50535133,86.6,84.52736318,85.72485207,85.16677509,83.91616125,82.62116368,80.72363946,79.52697725,81.12174417,83.22916667,86.47099414,84.94897959,88.4853853,86.69238187,86.71875,87.94238709,85.44929917,85.85934006,89.23319328,91.56378601,91.55112377,92.12765957,93.92954866,91.23015873,91.79757989,91.70854271,93.3908046,91.16983193,86.82735426,86.52955127,87.55304983,90.12855303,92.18888905,93.16353887,93.67228668,94.54604833,95.73643411,95.88358197,97.6,94.63383838,94.50588655,94.56986247,92.52136752,92.87383178,90.85248477,92.39059438,96.89600747,94.99115522,97.20364742,97.3491004,94.25562183,97.61904762,91.94776931,92.69662921,90.96009975,96.16317804,97.92109273,99.7529371,103.478331,104.8833532,99.93579693,99.64059876,103.1418312,106.8181818,106.0606061,105.020432,99.33719967,106.4393939,107.5435929,110.8278802,110.4524181,114.4643135,108.6014153,104.1666667,98.40909091,102.7228689,103.3839779,100.8245877,103.922144,103.0723906,107.3567708,111.9827586,111.4488349,107.1275456,107.2695035,107.3863636
"McAlester, OK",592,76.94102277,76.78179756,74.4205298,74.36200071,73.93151952,76.46437995,72.28346812,73.63945578,73.93273099,74.17954098,76.91098493,74.90530303,73.63945578,77.72222222,77.33819493,75.7493188,74.81279782,74.81279782,72.46753247,71.95607546,73.71794872,76.53457653,75.16207716,74.71264368,72.69503546,77.24719101,77.54861111,77.29753861,76.89102564,75.86730507,78.13132183,77.76298027,76.60332542,72.54138267,74.57846162,73.84473198,72.05658924,71.78517398,72.691662,73.50487319,74.94830928,75.64284412,75.01315789,74.2097913,73.05862316,72.86432161,72.57727273,74.11381789,75.51951343,76.97060679,75.25975672,76.33333333,75.93380673,78.55229317,77.7345649,77.60759253,75.27890367,76.52597403,75.83950811,75.93333333,75.93333333,77.11038961,77.1521386,76.59313725,73.66071429,73.42007435,74.48709051,75.11214631,74.58847737,74.65277778,74.93059411,72.97701227,71.6644937,71.06666667,72.79897069,74.92644558,77.93820203,79.21928817,77.94513179,77.58666188,76.82692308,75.88684329,76.04166667,75.18796992,75.19633508,74.68079205,76.28205128,77.27578024,77.52469934,76.99618683,80.08097166,80.2285411,80.69727891,79.30093687,78.95058471,79.18552036,77.95111804,82.04827012,83.03571429,85.08625487,83.33333333,84.28571429,86.64873184,88.30548926,90.90318389,88.83744115,88.63778616,88.45980408,89.47683931,90.47819392,89.26402569,84.75574695,83.75992939,85.71428571,86.67826585,88.40078647
"Blackfoot, ID",593,74.95833333,74,73.61154972,74,72.3482919,71.8996846,70.27027027,69.97537879,69.29637527,69.82112087,68.36010459,68.30200352,68.56140234,70.95366521,71.28761717,71.28761717,70.54591542,70.54591542,68.38799737,68.30391404,69.51716114,67.95556921,66.70973299,65.68627451,66.515616,66.74629997,66.23329068,68.24329461,69.77894124,70.2037948,74.83293821,78.03121248,75.15822785,76.20588235,73.57977438,72.46376812,71.25,70.32908705,70.96412556,72.44995234,74.15072237,75.23939808,74.3637078,75.45931759,78.54969574,75.6955503,79.40496823,79.52243126,81.91644393,85.96774917,88.08519659,93.06694776,96.77419355,100.5681818,98.46059113,98.86462838,95.95375723,100.7651401,102.3911187,97.69484083,102.7115859,103.7197232,105.0175029,108.7744743,109.9830795,108.9424965,108.7790302,108.1454219,110.0257069,108.9561136,113.3241758,114.0583554,116.3120607,113.6363636,119.7576887,115.8266129,115.6481481,118.3828489,120.6735267,119.3693694,115.2377471,120.2869739,121.5002641,119.3415638,118.9656688,116.376049,116.0812772,120.1974147,118.0909091,120.6386293,122.8813559,122.1036269,125.2348153,129.1072021,122.8813559,131.2005469,134.1834782,134.305449,130.1017543,131.302521,135.6583358,141.6536931,140.4786681,137.279597,136.8884335,134.6911958,138.5041551,139.644569,149.7975709,150.32,150.7509841,151.5281674,158.1401856,160.7268448,156.7086846,159.8219171
"Moultrie, GA",594,84.02349364,81.71969697,81.32084771,81.66666667,79.95,78.25051055,78.25051055,76.68253462,76.37614679,77.02140673,78.90680212,76.08695372,74.63685771,74.54545455,75.5247691,75.14102533,72.34747505,74.07407407,74.18670438,72.97549834,72.5512837,70.79019074,71.03741275,70.66376568,68.98188093,69.36416185,68.23142418,68.20250284,68.49427169,67.74003823,66.95301464,65.99299393,69.18009113,69.53125,69.52173913,68.82893226,69.74077767,73.65890688,73.86193294,72.94233613,71.25,70.76964425,70.41666667,70.01917112,69.09659928,66.41414141,64.5,67.83605072,63.19837341,63.7669593,64.92393922,65.17823199,67.30368647,67.81750925,69.19230769,67.59177131,67.80769882,70.14702051,70.95456866,71.49320077,70.09055138,69.70930233,70.75528813,70.01090116,70.83544304,70.39215022,71.54413708,69.86694435,68.24741645,70.71795886,69.97019374,64.75155758,65.2014652,65.2014652,68.17596064,67.40056818,72.22509035,73.1095679,72.06102292,74.12903226,74.30120936,74.875,74.9271137,75.47448995,77.33333333,81.58508159,76.66666667,76.41855676,77.34216552,75.28631706,78.34449652,78.04350885,75.67156933,76.67876588,74.19354839,76.67876588,83.03890602,83.80699556,82.82096507,81.85575429,80.83528373,80.49333919,81.05626006,80.47138047,80.94787157,80.61658398,80.85212316,80.89928058,79.56152758,80.80231862,84.46712018,85.71459162,84.63268366,89.35599284,89.44658945,87.42138365
"Henderson, NC",595,81.50190836,82.95338261,82.39711738,80.06626173,77.76288441,80.06626173,80.12416728,80.20429739,77.96792328,75.12047919,77.23214286,78.7037037,74.58758837,73.48711755,71.36445242,71.36445242,76.14213198,77.32286523,77.32286523,78.84310618,77.86691836,78.58769932,79.18031041,79.70218611,81.3372093,77.72222222,81.81818182,80.63380282,80.63380282,77.08333333,74.024279,73.73308102,73.93675027,74.024279,76.85240959,80.97527473,77.49326146,75.82051592,72.57478644,74.5002842,74.86263736,77.34778122,77.11409396,77.11409396,79.97311828,79.62962963,77.5,74.86263736,71.70543054,72.915625,72.69634461,75.82982086,76.59846547,77.65150961,76.03114298,78.91279127,75.80669711,75.80669711,80.3461063,80.21211565,81.57076205,79.62363158,76.61042945,78.96656535,82.07330148,83.13636364,87.22402631,86.16352201,82.45171424,81.48148148,80.57473318,81.8452381,80.43760495,78.44677138,81.232493,80.48875281,82.38620737,85.23091874,85.37356906,83.20228723,79.54144352,79.26587302,78.29491083,78.29491083,77.24867725,77.86770395,80.8193409,83.19700706,83.87907433,85.56629834,85.82089552,93.45794393,88.70056684,83.94652819,85.2520361,83.31533466,82.87804878,79.47419974,84.14043584,88.24404762,83.75262055,83.97711016,85.61904762,87.45958808,87.35440932,87.56476684,88.0189175,89.9,88.21093295,86.97314228,92.04716482,93.22916667,95.63558311,98.71541502,97.59358289,91.34271405
"Harrison, AR",596,82.4829932,82.31025594,81.44475921,85.84863412,83.92652734,84.57529088,85.07109005,84.8155044,84.50916191,83.7585034,81.39475909,81.16564808,81.05862647,82.75862069,82.19671346,82.62108262,81.48976982,81.27949659,82.81833474,80.66228951,80.26992288,79.45075758,79.45075758,78.72154116,79.44645317,78.15565729,80.22389396,80.37128175,80.34026465,81.04166667,83.15579228,82.44954232,82.079438,81.27928318,80.80882353,80.55555556,81.21657754,82.15130024,82.67327472,82.3489011,81.71728972,80.80290472,79.62869108,80.1114099,79.65561224,79.67032967,81.21657754,81.27906977,82.13882423,81.80100756,81.80100756,81.43186234,80.96064815,80.88746295,81.32339562,80.8587718,78.53760823,78.9865179,78.8352162,78.44060701,79.54059829,79.96,82.03125,83.0060545,85.31587934,87.45441284,83.09521991,87.26686988,83.20289614,86.81353039,86.40730067,81.48505304,78.15338042,77.78688525,78.84615385,80.49450549,81.0493661,82.23409383,82.89574848,82.75635821,82.42380134,82.98640022,83.25,82.70387815,85.34319178,84.63813989,85.34319178,85.34155598,85.48772275,84.55026455,85.25989139,84.55026455,85.24266402,85.25805532,86.95652174,84.75871994,85.05343107,86.26198083,86.72879177,87.51385809,88.69441816,89.88104114,89.2387218,87.46452223,89.63110668,88.61386139,88.75786164,89.47649573,87.79661493,86.89839572,89.42864858,91.54411765,93.77692676,93.66205978,94.19642857,92.92763158
"Rolla, MO",597,71.22826517,71.51819322,73.12983853,73.50244535,73.07317073,73.38232523,73.63157895,73.60257626,72.72948941,74.20242024,73.2181138,73.16176471,71.54742097,72.22222222,72.56356181,72.50610935,78.00639439,81.46822092,82.1875,82.9,82.97816251,82.60582011,82.19178082,80.61950535,81.69934641,81.6000351,82.61970395,82.17117199,82.96170246,81.00299845,80.29761905,79.47900838,79.57175926,82.75261324,81.77052474,81.59931212,80.85672534,79.10461419,79.125,82.03125,79.54058594,82.52856036,81.63387469,80.67928731,83.5106383,83.5106383,84.09090909,84.04558405,83.5106383,83.31282543,84.19523533,86.82382134,85.72303922,83.33333333,85.53923179,85.94138832,84.78506787,84.51287725,82.13327206,82.41506473,81.54803749,82.83095238,82.70676692,84.73726198,84.64526293,84.47488584,84.75378788,83.49244232,83.29365079,84.41119691,84.89063872,85.06876228,85.02089006,85.41140859,86.22183709,88.39285714,89.13279952,91.04003388,89.33774834,87.48169839,86.34158746,86.34158746,85.9299437,86.53846154,87.91833333,88.17647059,88.17647059,89.29918484,90.00143301,86.94779116,86.31603673,85.59498956,85.59498956,85.7400722,87.71929825,85.64667545,85.27416589,86.71841377,90.87235502,93.00595238,90.82774347,93.18075666,94.50029481,94.69122024,94.26100629,91.85043462,91.79296894,90.625,91.65669856,95.6959707,99.55012853,97.71386431,98.28629032,98.93617021,99.77744807,101.8345463
"Shelbyville, TN",598,83.0638953,83.2875,83.33333333,83.48968105,83.25,83.15694765,82.33744116,80.91832916,81.80621104,81.28390597,83.25,83.25,81.19326641,82.80518545,80.43478261,80.22922636,80.20331728,80.3725946,81.76103041,81.83760684,80.75215412,80.54236868,78.7037037,78.5634119,78.39805825,77.39286483,77.42474916,77.35220649,77.35220649,78.26694619,79.08333333,79.27923277,79.63400236,79.86017221,79.93311037,78.65892972,78.0952381,78.07347411,79.16235632,79.05405405,79.15261867,79.7494412,79.93366501,81.33004149,81.80628272,82.15962441,82.88612493,83.43195266,85.58687121,84.7528743,86.28105416,84.63271869,84.81781377,86.72649894,86.86809994,88.10952856,87.23440328,88.06779661,89.15384615,88.00813008,89.76354385,89.76354385,96.38216424,96.38216424,92.57104366,92.79761905,92.33256351,92.49078507,90.11544012,90.62980031,90.31490015,92.039801,94.84745763,94.66600199,97.67868051,98.59546135,99.96875,100,99.96875,102.6294166,103.2684284,102.9181626,106.1146497,107.3781291,107.0714286,106.6037736,104.1307471,103.3954093,104.6247818,109.0322581,111.7058824,114.5869602,117.7857143,116.8082524,117.6046817,116.1057692,116.6702552,115.4119318,116.0786331,117.7196347,119.8561151,120.1705476,122.6746227,124.9250416,124.6679758,125.7211538,126.6589729,128.5918513,132.7160494,129.8801598,130.2083333,131.5240084,135.0722816,134.342479,136.2653208,135.0175088
"Grand Rapids, MN",598,129.4969512,130.8936826,133.0978261,128.600823,125.5915382,122.1191406,120.0905859,123.5350529,120.1923077,117.8861789,113.8938492,104.1666667,104.1798942,98.16724792,104.1798942,105.7692308,119.8749131,133.5956474,139.2706044,137.9477806,137.0319631,136.8140244,132.5259686,130.5723363,128.4546805,126.7458625,127.0386021,131.3888889,128.125,132.3529412,134.1742766,132.4240062,131.1575956,130.718351,125.7207721,122.778828,120.3505291,120.8897485,126.8115942,132.4240062,135.6085526,135.7789855,132.5041379,132.025641,133.361558,133.9285714,126.9686706,124.0310078,123.1728875,121.4869027,123.9224138,124.673913,130.4921203,135.0506757,135.4336043,137.4375,133.8541667,138.0087209,140,135.6617647,135.944559,132.9064039,135.6900452,136.760355,139.3369856,146.2529274,143.349359,145.4711802,141.875,143.1948424,140.9909717,139.8214286,135.3741497,135.4336043,138.8928328,142.0454545,142.7580983,145.2501051,145.2501051,142.1733506,141.3319592,141.1780969,137.7617337,138.7384259,134.9303136,131.0739437,144.1239316,148.8642889,150.8621313,148.9851456,155.1282051,151.1304506,149.9219432,143.6267705,143.5508041,138.4951806,138.7731481,141.3824057,151.0766906,153.2391798,156.1399002,157.0355191,153.713131,152.3989899,150.1726101,148.3969156,145.9960938,142.5770292,142.7165354,142.6301975,144.9453914,148.6755952,145.9377582,145.2249463,148.8461972,144.6180556
"Duncan, OK",600,63.79749671,64.21471173,65.68181818,61.41439206,64.21471173,66.63602941,66.46626587,66.39004149,68.10606061,69.63123917,69.63123917,67.8040245,66.86827957,64.38475224,64.89675516,64.24829185,66.38869313,67.64551652,67.07762095,66.27906977,64.38299948,61.49567367,61.49567367,66.4209707,65.29774127,65.32426778,63.92800789,68.46153846,68.46153846,68.46153846,68.14586357,65.50580431,64.3704122,63.97332506,62.91561148,59.56413539,60.96710771,61.14992936,62.6566416,64.61539923,64.60494812,64.8278555,67.37967914,65.97159221,64.60544021,66.27115554,66.66666667,65.80882353,63.54970495,62.53702453,62.81069855,63.51791531,62.98456114,61.34636265,61.6,61.6,61.31075269,59.40460081,57.52339813,59.24775495,60.41579456,61.54908808,62.59590793,63.92704518,68.79138762,65.2919559,66.44212897,65.80166821,66.51827678,68.13819578,70.39877086,70.47925896,68.31349187,66.84027778,67.18070384,65.5957162,64.54980843,65.82115801,68.81826494,67.80814396,68.54483097,68.31983806,65.91320072,66.1641541,65.23209483,63.37034026,63.26418037,61.90278653,61.88854489,59.96186029,61.87532013,60.24096386,61.50283067,62.5,62.67921147,60.48611111,60.62459859,60.05398111,59.55555556,59.53069089,60.03302192,61.33333333,61.06321839,62.63003573,65.27970375,63.8507197,61.23978202,61.82532132,59.82907925,60.72815131,60.70402299,62.95224313,62.82606564,62.95224313,64.09044887,64.16327999
"Marion, NC",601,104.6470588,103.0572002,102.3429144,103.7313433,101.2295082,103.6068481,103.5357143,104.1512438,103.7887486,106.0092835,104.8809421,103.8194444,102.0915275,100.7754342,103.5090336,100.7754342,99.19876284,99.19117647,98.74888293,99.95,97.83302064,100.0372024,100.9889829,97.06959707,96.74908425,94.25,97.29694489,96.35714286,98.85844749,101.754386,102.1328958,103.0494217,103.2919259,105.4161471,108.1818182,108.1527192,105.2560947,104.262036,102.1357742,101.9450801,104.2795145,107.6393801,110.3703704,114.1826923,112.0833333,113.3896797,112.7387959,106.5758294,107.5653734,105.9801325,103.8558964,101.1029412,102.6598227,105.7408686,105.4854605,106.5259972,107.6882476,110.2968568,109.828496,111.4341085,109.914248,110.2397825,112.8761379,117.0749931,123.1514778,128.6029412,125.1355634,125.3961268,126.8115942,129.5941375,137.3241476,119.9528823,124.0340722,125.0638081,127.9325513,138.7649683,140.2893468,139.3980192,135.1537402,135.1537402,146.3417925,147.7272727,148.423416,154.5776205,151.7857143,151.4136905,149.2020833,154.8672566,150.9300305,149.6361111,155.4475877,154.1582313,156.6435768,153.1090234,154.8672566,157.115869,153.7844343,151.4709596,162.9072682,159.3971309,162.6129256,162.5356706,167.672956,157.7816747,168.8808827,163.3531744,151.7566713,149.1005417,149.4457057,151.6393443,166.1111111,163.2515199,162.1887287,157.3230554,150.8921645,155.3264775
